Embedding_ID,Encryption_Time
674,0.010466814041137695
675,0.0067441463470458984
676,0.0
677,0.005375385284423828
678,0.008192062377929688
679,0.0
680,0.0068759918212890625
681,0.0069370269775390625
682,0.006951093673706055
683,0.0069887638092041016
684,0.0024302005767822266
685,0.0
686,0.01576399803161621
687,0.006988525390625
688,0.0
689,0.0
690,0.013796806335449219
691,0.0070285797119140625
692,0.007509708404541016
693,0.00896906852722168
694,0.002757549285888672
695,0.006960868835449219
696,0.0
697,0.006923198699951172
698,0.0
699,0.006926536560058594
700,0.006978750228881836
701,0.004979372024536133
702,0.013841867446899414
703,0.0
704,0.013107776641845703
705,0.0
706,0.0
707,0.014099836349487305
708,0.02068638801574707
709,0.007036447525024414
710,0.004914760589599609
711,0.011390447616577148
712,0.01388406753540039
713,0.012130975723266602
714,0.00982809066772461
715,0.00672149658203125
716,0.013776779174804688
717,0.0056705474853515625
718,0.010792255401611328
719,0.006909847259521484
720,0.015708208084106445
721,0.0
722,0.015720844268798828
723,0.017180919647216797
724,0.01573777198791504
725,0.00908970832824707
726,0.006939411163330078
727,0.006779909133911133
728,0.006920576095581055
729,0.01584911346435547
730,0.011102914810180664
731,0.016704082489013672
732,0.0006020069122314453
733,0.0
734,0.010030508041381836
735,0.0140380859375
736,0.010541439056396484
737,0.0
738,0.011615753173828125
739,0.013878583908081055
740,0.006909370422363281
741,0.013885498046875
742,0.010457038879394531
743,0.016817808151245117
744,0.0060079097747802734
745,0.007179975509643555
746,0.02084207534790039
747,0.0
748,0.004621744155883789
749,0.0
750,0.0074138641357421875
751,0.007024526596069336
752,0.013812065124511719
753,0.009747982025146484
754,0.009161949157714844
755,0.00973200798034668
756,0.015053510665893555
757,0.010988235473632812
758,0.013394594192504883
759,0.0
760,0.0
761,0.0
762,0.006865024566650391
763,0.02188253402709961
764,0.0
765,0.00874185562133789
766,0.014460563659667969
767,0.013244390487670898
768,0.01594710350036621
769,0.0018341541290283203
770,0.013865947723388672
771,0.008975028991699219
772,0.018713712692260742
773,0.02082967758178711
774,0.009159326553344727
775,0.007103681564331055
776,0.00699305534362793
777,0.0070018768310546875
778,0.0
779,0.015773773193359375
780,0.0
781,0.0
782,0.013882875442504883
783,0.0045909881591796875
784,0.009382247924804688
785,0.0
786,0.0
787,0.007871389389038086
788,0.013733625411987305
789,0.0070018768310546875
790,0.011937141418457031
791,0.011883974075317383
792,0.015782594680786133
793,0.020281076431274414
794,0.00699615478515625
795,0.011687278747558594
796,0.01394343376159668
797,0.009217977523803711
798,0.006957292556762695
799,0.006859779357910156
800,0.01392221450805664
801,0.013804435729980469
802,0.020911693572998047
803,0.00886845588684082
804,0.013842582702636719
805,0.007120609283447266
806,0.013936042785644531
807,0.00987553596496582
808,0.01190495491027832
809,0.0
810,0.004826068878173828
811,0.0
812,0.013950824737548828
813,0.015132427215576172
814,0.01032710075378418
815,0.023478984832763672
816,0.01403498649597168
817,0.013658285140991211
818,0.009011507034301758
819,0.013667583465576172
820,0.013836860656738281
821,0.015674352645874023
822,0.006134748458862305
823,0.007265567779541016
824,0.02051234245300293
825,0.0
826,0.008676767349243164
827,0.01614832878112793
828,0.005784511566162109
829,0.006917238235473633
830,0.013916015625
831,0.02083754539489746
832,0.0
833,0.008857965469360352
834,0.015764951705932617
835,0.0036590099334716797
836,0.009012460708618164
837,0.0
838,0.01004648208618164
839,0.009287834167480469
